id,source,create_time,create_time_ms,currency_pair,base_currency,quote_currency,side,role,amount,price,order_id,fee,fee_currency
earn_USDT_1731572015391,earn,1731572015,1731572015391,USDT_USDT,USDT,USDT,earn,earn,0.000425,0.0,,0.0,USDT
earn_USDT_1731575599772,earn,1731575599,1731575599772,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731579152052,earn,1731579152,1731579152052,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731582809534,earn,1731582809,1731582809534,USDT_USDT,USDT,USDT,earn,earn,0.000485,0.0,,0.0,USDT
earn_USDT_1731586373896,earn,1731586373,1731586373896,USDT_USDT,USDT,USDT,earn,earn,0.000434,0.0,,0.0,USDT
earn_USDT_1731590015605,earn,1731590015,1731590015605,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731593600303,earn,1731593600,1731593600303,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731597077455,earn,1731597077,1731597077455,USDT_USDT,USDT,USDT,earn,earn,0.000434,0.0,,0.0,USDT
earn_USDT_1731600815138,earn,1731600815,1731600815138,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731604379091,earn,1731604379,1731604379091,USDT_USDT,USDT,USDT,earn,earn,0.000434,0.0,,0.0,USDT
earn_USDT_1731608021492,earn,1731608021,1731608021492,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731611482828,earn,1731611482,1731611482828,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731615140028,earn,1731615140,1731615140028,USDT_USDT,USDT,USDT,earn,earn,0.000431,0.0,,0.0,USDT
earn_USDT_1731618818511,earn,1731618818,1731618818511,USDT_USDT,USDT,USDT,earn,earn,0.000412,0.0,,0.0,USDT
earn_USDT_1731622364724,earn,1731622364,1731622364724,USDT_USDT,USDT,USDT,earn,earn,0.000388,0.0,,0.0,USDT
earn_USDT_1731625897823,earn,1731625897,1731625897823,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1731629618534,earn,1731629618,1731629618534,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1731633218713,earn,1731633218,1731633218713,USDT_USDT,USDT,USDT,earn,earn,0.000386,0.0,,0.0,USDT
earn_USDT_1731636772904,earn,1731636772,1731636772904,USDT_USDT,USDT,USDT,earn,earn,0.000413,0.0,,0.0,USDT
earn_USDT_1731640394903,earn,1731640394,1731640394903,USDT_USDT,USDT,USDT,earn,earn,0.000434,0.0,,0.0,USDT
earn_USDT_1731644026916,earn,1731644026,1731644026916,USDT_USDT,USDT,USDT,earn,earn,0.000389,0.0,,0.0,USDT
earn_USDT_1731647624613,earn,1731647624,1731647624613,USDT_USDT,USDT,USDT,earn,earn,0.000334,0.0,,0.0,USDT
earn_USDT_1731651223959,earn,1731651223,1731651223959,USDT_USDT,USDT,USDT,earn,earn,0.000373,0.0,,0.0,USDT
earn_USDT_1731654821068,earn,1731654821,1731654821068,USDT_USDT,USDT,USDT,earn,earn,0.000413,0.0,,0.0,USDT
earn_USDT_1731658331288,earn,1731658331,1731658331288,USDT_USDT,USDT,USDT,earn,earn,0.000388,0.0,,0.0,USDT
earn_USDT_1731661886654,earn,1731661886,1731661886654,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1731665627534,earn,1731665627,1731665627534,USDT_USDT,USDT,USDT,earn,earn,0.000315,0.0,,0.0,USDT
earn_USDT_1731669206418,earn,1731669206,1731669206418,USDT_USDT,USDT,USDT,earn,earn,0.000255,0.0,,0.0,USDT
earn_USDT_1731672818084,earn,1731672818,1731672818084,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731676393781,earn,1731676393,1731676393781,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731680021167,earn,1731680021,1731680021167,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731683621610,earn,1731683621,1731683621610,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731687028994,earn,1731687028,1731687028994,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731690793660,earn,1731690793,1731690793660,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731694424744,earn,1731694424,1731694424744,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731697883308,earn,1731697883,1731697883308,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731701588262,earn,1731701588,1731701588262,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731705155291,earn,1731705155,1731705155291,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731708809383,earn,1731708809,1731708809383,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731712351737,earn,1731712351,1731712351737,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731715882899,earn,1731715882,1731715882899,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731719512935,earn,1731719512,1731719512935,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731723086683,earn,1731723086,1731723086683,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731726761078,earn,1731726761,1731726761078,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731730249682,earn,1731730249,1731730249682,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731734009147,earn,1731734009,1731734009147,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731737608815,earn,1731737608,1731737608815,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731741076979,earn,1731741076,1731741076979,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731744746771,earn,1731744746,1731744746771,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731748396660,earn,1731748396,1731748396660,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731752006299,earn,1731752006,1731752006299,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731755513101,earn,1731755513,1731755513101,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731759202762,earn,1731759202,1731759202762,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731762809643,earn,1731762809,1731762809643,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731766343901,earn,1731766343,1731766343901,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731770005928,earn,1731770005,1731770005928,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731773600536,earn,1731773600,1731773600536,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731777089631,earn,1731777089,1731777089631,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731780809439,earn,1731780809,1731780809439,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731784409143,earn,1731784409,1731784409143,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731788006664,earn,1731788006,1731788006664,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731791606574,earn,1731791606,1731791606574,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731795137120,earn,1731795137,1731795137120,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731798653172,earn,1731798653,1731798653172,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731802412100,earn,1731802412,1731802412100,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731806005674,earn,1731806005,1731806005674,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731809431960,earn,1731809431,1731809431960,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731813209708,earn,1731813209,1731813209708,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731816814876,earn,1731816814,1731816814876,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731820412597,earn,1731820412,1731820412597,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731824015054,earn,1731824015,1731824015054,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731827453797,earn,1731827453,1731827453797,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731831217971,earn,1731831217,1731831217971,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731834731000,earn,1731834731,1731834731000,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731838423843,earn,1731838423,1731838423843,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731841883009,earn,1731841883,1731841883009,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731845521678,earn,1731845521,1731845521678,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731849226763,earn,1731849226,1731849226763,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731852821086,earn,1731852821,1731852821086,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731856420897,earn,1731856420,1731856420897,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731859955134,earn,1731859955,1731859955134,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1731863630641,earn,1731863630,1731863630641,USDT_USDT,USDT,USDT,earn,earn,0.000194,0.0,,0.0,USDT
earn_USDT_1731867110636,earn,1731867110,1731867110636,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1731870691890,earn,1731870691,1731870691890,USDT_USDT,USDT,USDT,earn,earn,0.000218,0.0,,0.0,USDT
earn_USDT_1731874264794,earn,1731874264,1731874264794,USDT_USDT,USDT,USDT,earn,earn,0.000241,0.0,,0.0,USDT
earn_USDT_1731878023685,earn,1731878023,1731878023685,USDT_USDT,USDT,USDT,earn,earn,0.000242,0.0,,0.0,USDT
earn_USDT_1731881468221,earn,1731881468,1731881468221,USDT_USDT,USDT,USDT,earn,earn,0.000253,0.0,,0.0,USDT
earn_USDT_1731885224679,earn,1731885224,1731885224679,USDT_USDT,USDT,USDT,earn,earn,0.000255,0.0,,0.0,USDT
earn_USDT_1731888649768,earn,1731888649,1731888649768,USDT_USDT,USDT,USDT,earn,earn,0.000289,0.0,,0.0,USDT
earn_USDT_1731892381809,earn,1731892381,1731892381809,USDT_USDT,USDT,USDT,earn,earn,0.000256,0.0,,0.0,USDT
earn_USDT_1731895964127,earn,1731895964,1731895964127,USDT_USDT,USDT,USDT,earn,earn,0.000273,0.0,,0.0,USDT
earn_USDT_1731899627242,earn,1731899627,1731899627242,USDT_USDT,USDT,USDT,earn,earn,0.000289,0.0,,0.0,USDT
earn_USDT_1731903224711,earn,1731903224,1731903224711,USDT_USDT,USDT,USDT,earn,earn,0.000242,0.0,,0.0,USDT
earn_USDT_1731906806114,earn,1731906806,1731906806114,USDT_USDT,USDT,USDT,earn,earn,0.000243,0.0,,0.0,USDT
earn_USDT_1731910361016,earn,1731910361,1731910361016,USDT_USDT,USDT,USDT,earn,earn,0.000289,0.0,,0.0,USDT
earn_USDT_1731914027531,earn,1731914027,1731914027531,USDT_USDT,USDT,USDT,earn,earn,0.000389,0.0,,0.0,USDT
earn_USDT_1731917603489,earn,1731917603,1731917603489,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731921217698,earn,1731921217,1731921217698,USDT_USDT,USDT,USDT,earn,earn,0.000434,0.0,,0.0,USDT
earn_USDT_1731924704234,earn,1731924704,1731924704234,USDT_USDT,USDT,USDT,earn,earn,0.000469,0.0,,0.0,USDT
earn_USDT_1731928342773,earn,1731928342,1731928342773,USDT_USDT,USDT,USDT,earn,earn,0.000485,0.0,,0.0,USDT
earn_USDT_1731932033038,earn,1731932033,1731932033038,USDT_USDT,USDT,USDT,earn,earn,0.000511,0.0,,0.0,USDT
earn_USDT_1731935486203,earn,1731935486,1731935486203,USDT_USDT,USDT,USDT,earn,earn,0.00051,0.0,,0.0,USDT
earn_USDT_1731939208955,earn,1731939208,1731939208955,USDT_USDT,USDT,USDT,earn,earn,0.000511,0.0,,0.0,USDT
earn_USDT_1731942835982,earn,1731942835,1731942835982,USDT_USDT,USDT,USDT,earn,earn,0.000485,0.0,,0.0,USDT
earn_USDT_1731946271798,earn,1731946271,1731946271798,USDT_USDT,USDT,USDT,earn,earn,0.000486,0.0,,0.0,USDT
earn_USDT_1731949954902,earn,1731949954,1731949954902,USDT_USDT,USDT,USDT,earn,earn,0.000479,0.0,,0.0,USDT
earn_USDT_1731953522280,earn,1731953522,1731953522280,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731957232773,earn,1731957232,1731957232773,USDT_USDT,USDT,USDT,earn,earn,0.000383,0.0,,0.0,USDT
earn_USDT_1731960800707,earn,1731960800,1731960800707,USDT_USDT,USDT,USDT,earn,earn,0.00043,0.0,,0.0,USDT
earn_USDT_1731964355222,earn,1731964355,1731964355222,USDT_USDT,USDT,USDT,earn,earn,0.000387,0.0,,0.0,USDT
earn_USDT_1731968027449,earn,1731968027,1731968027449,USDT_USDT,USDT,USDT,earn,earn,0.000425,0.0,,0.0,USDT
earn_USDT_1731971624033,earn,1731971624,1731971624033,USDT_USDT,USDT,USDT,earn,earn,0.000383,0.0,,0.0,USDT
earn_USDT_1731975215488,earn,1731975215,1731975215488,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1731978778857,earn,1731978778,1731978778857,USDT_USDT,USDT,USDT,earn,earn,0.000298,0.0,,0.0,USDT
earn_USDT_1731982429841,earn,1731982429,1731982429841,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1731985940508,earn,1731985940,1731985940508,USDT_USDT,USDT,USDT,earn,earn,0.000388,0.0,,0.0,USDT
earn_USDT_1731989627215,earn,1731989627,1731989627215,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1731993229898,earn,1731993229,1731993229898,USDT_USDT,USDT,USDT,earn,earn,0.000384,0.0,,0.0,USDT
earn_USDT_1731996824802,earn,1731996824,1731996824802,USDT_USDT,USDT,USDT,earn,earn,0.000298,0.0,,0.0,USDT
earn_USDT_1732000427269,earn,1732000427,1732000427269,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1732004026913,earn,1732004026,1732004026913,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1732007627307,earn,1732007627,1732007627307,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1732011184734,earn,1732011184,1732011184734,USDT_USDT,USDT,USDT,earn,earn,0.000388,0.0,,0.0,USDT
earn_USDT_1732014827421,earn,1732014827,1732014827421,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732018427275,earn,1732018427,1732018427275,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732021979199,earn,1732021979,1732021979199,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732025627451,earn,1732025627,1732025627451,USDT_USDT,USDT,USDT,earn,earn,0.000511,0.0,,0.0,USDT
earn_USDT_1732029230529,earn,1732029230,1732029230529,USDT_USDT,USDT,USDT,earn,earn,0.000681,0.0,,0.0,USDT
earn_USDT_1732032827477,earn,1732032827,1732032827477,USDT_USDT,USDT,USDT,earn,earn,0.000583,0.0,,0.0,USDT
earn_USDT_1732036391231,earn,1732036391,1732036391231,USDT_USDT,USDT,USDT,earn,earn,0.000485,0.0,,0.0,USDT
earn_USDT_1732039865481,earn,1732039865,1732039865481,USDT_USDT,USDT,USDT,earn,earn,0.000384,0.0,,0.0,USDT
earn_USDT_1732043527833,earn,1732043527,1732043527833,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732047157811,earn,1732047157,1732047157811,USDT_USDT,USDT,USDT,earn,earn,0.00051,0.0,,0.0,USDT
earn_USDT_1732050820900,earn,1732050820,1732050820900,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732054421290,earn,1732054421,1732054421290,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732058018562,earn,1732058018,1732058018562,USDT_USDT,USDT,USDT,earn,earn,0.000382,0.0,,0.0,USDT
earn_USDT_1732061620784,earn,1732061620,1732061620784,USDT_USDT,USDT,USDT,earn,earn,0.000387,0.0,,0.0,USDT
earn_USDT_1732065217837,earn,1732065217,1732065217837,USDT_USDT,USDT,USDT,earn,earn,0.000468,0.0,,0.0,USDT
earn_USDT_1732068712686,earn,1732068712,1732068712686,USDT_USDT,USDT,USDT,earn,earn,0.000486,0.0,,0.0,USDT
earn_USDT_1732072428125,earn,1732072428,1732072428125,USDT_USDT,USDT,USDT,earn,earn,0.000485,0.0,,0.0,USDT
earn_USDT_1732076006695,earn,1732076006,1732076006695,USDT_USDT,USDT,USDT,earn,earn,0.00034,0.0,,0.0,USDT
earn_USDT_1732079633770,earn,1732079633,1732079633770,USDT_USDT,USDT,USDT,earn,earn,0.000365,0.0,,0.0,USDT
earn_USDT_1732083233067,earn,1732083233,1732083233067,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732086662635,earn,1732086662,1732086662635,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732090301799,earn,1732090301,1732090301799,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732094024594,earn,1732094024,1732094024594,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732097621168,earn,1732097621,1732097621168,USDT_USDT,USDT,USDT,earn,earn,0.000468,0.0,,0.0,USDT
earn_USDT_1732101220717,earn,1732101220,1732101220717,USDT_USDT,USDT,USDT,earn,earn,0.000437,0.0,,0.0,USDT
earn_USDT_1732104769900,earn,1732104769,1732104769900,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732108418235,earn,1732108418,1732108418235,USDT_USDT,USDT,USDT,earn,earn,0.000436,0.0,,0.0,USDT
earn_USDT_1732112003228,earn,1732112003,1732112003228,USDT_USDT,USDT,USDT,earn,earn,0.000315,0.0,,0.0,USDT
earn_USDT_1732115615666,earn,1732115615,1732115615666,USDT_USDT,USDT,USDT,earn,earn,0.000341,0.0,,0.0,USDT
earn_USDT_1732119215656,earn,1732119215,1732119215656,USDT_USDT,USDT,USDT,earn,earn,0.000388,0.0,,0.0,USDT
earn_USDT_1732122731527,earn,1732122731,1732122731527,USDT_USDT,USDT,USDT,earn,earn,0.000272,0.0,,0.0,USDT
earn_USDT_1732126346241,earn,1732126346,1732126346241,USDT_USDT,USDT,USDT,earn,earn,0.000236,0.0,,0.0,USDT
earn_USDT_1732129856013,earn,1732129856,1732129856013,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732133612702,earn,1732133612,1732133612702,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1732137214893,earn,1732137214,1732137214893,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732140664986,earn,1732140664,1732140664986,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732144289927,earn,1732144289,1732144289927,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1732147913262,earn,1732147913,1732147913262,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732151617814,earn,1732151617,1732151617814,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1732155205883,earn,1732155205,1732155205883,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732158818540,earn,1732158818,1732158818540,USDT_USDT,USDT,USDT,earn,earn,0.000193,0.0,,0.0,USDT
earn_USDT_1732162421093,earn,1732162421,1732162421093,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732165988135,earn,1732165988,1732165988135,USDT_USDT,USDT,USDT,earn,earn,0.000192,0.0,,0.0,USDT
earn_USDT_1732169618814,earn,1732169618,1732169618814,USDT_USDT,USDT,USDT,earn,earn,0.000219,0.0,,0.0,USDT
earn_USDT_1732173071276,earn,1732173071,1732173071276,USDT_USDT,USDT,USDT,earn,earn,0.000225,0.0,,0.0,USDT
earn_USDT_1732176827751,earn,1732176827,1732176827751,USDT_USDT,USDT,USDT,earn,earn,0.000383,0.0,,0.0,USDT
earn_USDT_1732180427566,earn,1732180427,1732180427566,USDT_USDT,USDT,USDT,earn,earn,0.000335,0.0,,0.0,USDT
earn_USDT_1732184030054,earn,1732184030,1732184030054,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732187447801,earn,1732187447,1732187447801,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732191230943,earn,1732191230,1732191230943,USDT_USDT,USDT,USDT,earn,earn,0.000469,0.0,,0.0,USDT
earn_USDT_1732194680799,earn,1732194680,1732194680799,USDT_USDT,USDT,USDT,earn,earn,0.000437,0.0,,0.0,USDT
earn_USDT_1732198403190,earn,1732198403,1732198403190,USDT_USDT,USDT,USDT,earn,earn,0.000553,0.0,,0.0,USDT
earn_USDT_1732201938232,earn,1732201938,1732201938232,USDT_USDT,USDT,USDT,earn,earn,0.000511,0.0,,0.0,USDT
earn_USDT_1732205630611,earn,1732205630,1732205630611,USDT_USDT,USDT,USDT,earn,earn,0.000511,0.0,,0.0,USDT
earn_USDT_1732209230271,earn,1732209230,1732209230271,USDT_USDT,USDT,USDT,earn,earn,0.000486,0.0,,0.0,USDT
earn_USDT_1732212827053,earn,1732212827,1732212827053,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732216420950,earn,1732216420,1732216420950,USDT_USDT,USDT,USDT,earn,earn,0.000387,0.0,,0.0,USDT
earn_USDT_1732220018306,earn,1732220018,1732220018306,USDT_USDT,USDT,USDT,earn,earn,0.000243,0.0,,0.0,USDT
earn_USDT_1732223573349,earn,1732223573,1732223573349,USDT_USDT,USDT,USDT,earn,earn,0.000255,0.0,,0.0,USDT
earn_USDT_1732227226688,earn,1732227226,1732227226688,USDT_USDT,USDT,USDT,earn,earn,0.000243,0.0,,0.0,USDT
earn_USDT_1732230749312,earn,1732230749,1732230749312,USDT_USDT,USDT,USDT,earn,earn,0.000242,0.0,,0.0,USDT
earn_USDT_1732234319149,earn,1732234319,1732234319149,USDT_USDT,USDT,USDT,earn,earn,0.000243,0.0,,0.0,USDT
earn_USDT_1732238017879,earn,1732238017,1732238017879,USDT_USDT,USDT,USDT,earn,earn,0.000243,0.0,,0.0,USDT
earn_USDT_1732241615158,earn,1732241615,1732241615158,USDT_USDT,USDT,USDT,earn,earn,0.000255,0.0,,0.0,USDT
earn_USDT_1732245227577,earn,1732245227,1732245227577,USDT_USDT,USDT,USDT,earn,earn,0.000292,0.0,,0.0,USDT
earn_USDT_1732248715756,earn,1732248715,1732248715756,USDT_USDT,USDT,USDT,earn,earn,0.000289,0.0,,0.0,USDT
earn_USDT_1732252430065,earn,1732252430,1732252430065,USDT_USDT,USDT,USDT,earn,earn,0.000298,0.0,,0.0,USDT
earn_USDT_1732256030283,earn,1732256030,1732256030283,USDT_USDT,USDT,USDT,earn,earn,0.000341,0.0,,0.0,USDT
earn_USDT_1732259525248,earn,1732259525,1732259525248,USDT_USDT,USDT,USDT,earn,earn,0.000435,0.0,,0.0,USDT
earn_USDT_1732263233644,earn,1732263233,1732263233644,USDT_USDT,USDT,USDT,earn,earn,0.000483,0.0,,0.0,USDT
earn_USDT_1732266715846,earn,1732266715,1732266715846,USDT_USDT,USDT,USDT,earn,earn,0.000486,0.0,,0.0,USDT
earn_USDT_1732270430690,earn,1732270430,1732270430690,USDT_USDT,USDT,USDT,earn,earn,0.000486,0.0,,0.0,USDT
earn_USDT_1732274033078,earn,1732274033,1732274033078,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732277635800,earn,1732277635,1732277635800,USDT_USDT,USDT,USDT,earn,earn,0.000597,0.0,,0.0,USDT
earn_USDT_1732281235829,earn,1732281235,1732281235829,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732284704319,earn,1732284704,1732284704319,USDT_USDT,USDT,USDT,earn,earn,0.000578,0.0,,0.0,USDT
earn_USDT_1732288327684,earn,1732288327,1732288327684,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732291997607,earn,1732291997,1732291997607,USDT_USDT,USDT,USDT,earn,earn,0.00081,0.0,,0.0,USDT
earn_USDT_1732295495489,earn,1732295495,1732295495489,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732299176383,earn,1732299176,1732299176383,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732302788773,earn,1732302788,1732302788773,USDT_USDT,USDT,USDT,earn,earn,0.000596,0.0,,0.0,USDT
earn_USDT_1732306403089,earn,1732306403,1732306403089,USDT_USDT,USDT,USDT,earn,earn,0.000597,0.0,,0.0,USDT
earn_USDT_1732310039286,earn,1732310039,1732310039286,USDT_USDT,USDT,USDT,earn,earn,0.000809,0.0,,0.0,USDT
earn_USDT_1732313639555,earn,1732313639,1732313639555,USDT_USDT,USDT,USDT,earn,earn,0.000809,0.0,,0.0,USDT
earn_USDT_1732317241740,earn,1732317241,1732317241740,USDT_USDT,USDT,USDT,earn,earn,0.000809,0.0,,0.0,USDT
